"","indicator","lower","upper","year","Species_Number","country","group","metric"
"...831",95.5688949724173,93.0378750229684,99.1844909124339,1990,NA,"Britain","Bryophytes","Occupancy"
"...832",95.2173764693898,92.6858854126741,98.9669824259681,1991,NA,"Britain","Bryophytes","Occupancy"
"...833",94.8649090338822,92.3311937144304,98.734480952268,1992,NA,"Britain","Bryophytes","Occupancy"
"...834",94.4668380548163,91.9736742497273,98.474968345958,1993,NA,"Britain","Bryophytes","Occupancy"
"...835",94.072705934004,91.6132013400561,98.1872441122558,1994,NA,"Britain","Bryophytes","Occupancy"
"...836",93.7289657884024,91.2137063629429,97.8701077563783,1995,NA,"Britain","Bryophytes","Occupancy"
"...837",93.3766551478941,90.7952389675538,97.5223587835432,1996,NA,"Britain","Bryophytes","Occupancy"
"...838",93.0129376533862,90.4008238368596,97.1427966989676,1997,NA,"Britain","Bryophytes","Occupancy"
"...839",92.6055851874039,90.0366474652189,96.7302210078689,1998,NA,"Britain","Bryophytes","Occupancy"
"...840",92.1744347396703,89.6715778653265,96.2714424255671,1999,NA,"Britain","Bryophytes","Occupancy"
"...841",91.7227589020911,89.3055836958404,95.7162134404579,2000,NA,"Britain","Bryophytes","Occupancy"
"...842",91.2846885790089,88.8931843958586,95.1149945016255,2001,NA,"Britain","Bryophytes","Occupancy"
"...843",90.8272651785264,88.4414155204976,94.4706134509798,2002,NA,"Britain","Bryophytes","Occupancy"
"...844",90.3453884949794,87.9160756033497,93.8341448160377,2003,NA,"Britain","Bryophytes","Occupancy"
"...845",89.8765021045616,87.3809749371996,93.1849673845085,2004,NA,"Britain","Bryophytes","Occupancy"
"...846",89.356846447657,86.8391358733094,92.4562929097878,2005,NA,"Britain","Bryophytes","Occupancy"
"...847",88.8488269407013,86.2894215967128,91.8157926015846,2006,NA,"Britain","Bryophytes","Occupancy"
"...848",88.3367795300585,85.7319215271295,91.1289151575844,2007,NA,"Britain","Bryophytes","Occupancy"
"...849",87.7500374671034,85.1755420350238,90.4153075424233,2008,NA,"Britain","Bryophytes","Occupancy"
"...850",87.2125460449277,84.6389862118363,89.6645144144315,2009,NA,"Britain","Bryophytes","Occupancy"
"...851",86.5538065412443,84.0293789743298,88.9066984883602,2010,NA,"Britain","Bryophytes","Occupancy"
"...852",85.9601812499992,83.4988784889392,88.13720548791,2011,NA,"Britain","Bryophytes","Occupancy"
"...853",85.3391119262163,82.8554334164123,87.5571471423205,2012,NA,"Britain","Bryophytes","Occupancy"
"...854",84.7389190702551,82.235265647574,86.9919650984132,2013,NA,"Britain","Bryophytes","Occupancy"
"...855",83.9653790937269,81.6362847326099,86.4813949169775,2014,NA,"Britain","Bryophytes","Occupancy"
"...856",83.3502004123699,81.0620603870463,85.9586579280359,2015,NA,"Britain","Bryophytes","Occupancy"
"...857",82.721702867023,80.4475147634583,85.4218509599783,2016,NA,"Britain","Bryophytes","Occupancy"
"...858",82.1142411075404,79.7793378934508,84.8835828442692,2017,NA,"Britain","Bryophytes","Occupancy"
"...859",81.4009899958304,78.9647636646087,84.4172498169285,2018,NA,"Britain","Bryophytes","Occupancy"
"...860",80.7496658020626,78.2395975053993,83.9454571880302,2019,NA,"Britain","Bryophytes","Occupancy"
"...861",100,96.8816239795109,102.637351388532,1970,NA,"England","Bryophytes","Occupancy"
"...862",99.296265301694,96.4364680031507,101.919673946225,1971,NA,"England","Bryophytes","Occupancy"
"...863",98.6076834470155,95.9904325126956,101.208691630005,1972,NA,"England","Bryophytes","Occupancy"
"...864",97.9034962453009,95.5125686649352,100.492377381606,1973,NA,"England","Bryophytes","Occupancy"
"...865",97.2078751989273,94.8959135949729,99.7687613096912,1974,NA,"England","Bryophytes","Occupancy"
"...866",96.4823961728914,94.2758459323897,99.0393488994591,1975,NA,"England","Bryophytes","Occupancy"
"...867",95.7457852449588,93.6553081589748,98.3184895596363,1976,NA,"England","Bryophytes","Occupancy"
"...868",95.048627160572,93.0342148000315,97.5966401879353,1977,NA,"England","Bryophytes","Occupancy"
"...869",94.4387159299273,92.4071371365311,96.8736484717588,1978,NA,"England","Bryophytes","Occupancy"
"...870",93.777448121533,91.7810399816551,96.1493620985108,1979,NA,"England","Bryophytes","Occupancy"
"...871",93.0852732093946,91.2271450005292,95.423628755594,1980,NA,"England","Bryophytes","Occupancy"
"...872",92.453352399233,90.6131480714228,94.696296130412,1981,NA,"England","Bryophytes","Occupancy"
"...873",91.8197825961561,89.8987104314472,93.9672119103683,1982,NA,"England","Bryophytes","Occupancy"
"...874",91.1529607032898,89.2719128653257,93.3042972149581,1983,NA,"England","Bryophytes","Occupancy"
"...875",90.4933807812825,88.6338960173912,92.5798814247225,1984,NA,"England","Bryophytes","Occupancy"
"...876",89.835553530393,88.0003014379743,91.8481382533509,1985,NA,"England","Bryophytes","Occupancy"
"...877",89.1552194470078,87.3657058966554,91.112688086544,1986,NA,"England","Bryophytes","Occupancy"
"...878",88.423637577536,86.7300448152479,90.464329437337,1987,NA,"England","Bryophytes","Occupancy"
"...879",87.7711322439216,86.0572942861142,89.8278709028251,1988,NA,"England","Bryophytes","Occupancy"
"...880",87.0410233744196,85.3370985091933,89.0906262591472,1989,NA,"England","Bryophytes","Occupancy"
"...881",86.2889911038485,84.6225778473142,88.428312709758,1990,NA,"England","Bryophytes","Occupancy"
"...882",85.5650646488102,83.893650184422,87.7567445269129,1991,NA,"England","Bryophytes","Occupancy"
"...883",84.9021374666667,83.1330987203714,87.0663123818028,1992,NA,"England","Bryophytes","Occupancy"
"...884",84.3021689097805,82.3630475471098,86.3561202113172,1993,NA,"England","Bryophytes","Occupancy"
"...885",83.6530595514316,81.5864134559254,85.6240684244545,1994,NA,"England","Bryophytes","Occupancy"
"...886",82.908165976291,80.7864750651099,84.8706970256198,1995,NA,"England","Bryophytes","Occupancy"
"...887",82.1758937153664,80.0701594617533,84.0951358265695,1996,NA,"England","Bryophytes","Occupancy"
"...888",81.4608976594011,79.3872509431607,83.3597021105246,1997,NA,"England","Bryophytes","Occupancy"
"...889",80.7440572830988,78.6857743184353,82.6903977534563,1998,NA,"England","Bryophytes","Occupancy"
"...890",80.0253055202657,77.9700023724143,82.0205120093545,1999,NA,"England","Bryophytes","Occupancy"
"...891",79.2986331504953,77.2396719936909,81.3363170699443,2000,NA,"England","Bryophytes","Occupancy"
"...892",78.5633264171339,76.5245715865057,80.5525344278739,2001,NA,"England","Bryophytes","Occupancy"
"...893",77.8465670866791,75.7984140081835,79.6659513098031,2002,NA,"England","Bryophytes","Occupancy"
"...894",77.1224841287303,75.0490366903326,78.8673667812612,2003,NA,"England","Bryophytes","Occupancy"
"...895",76.372296596298,74.3198308294933,78.1275607740754,2004,NA,"England","Bryophytes","Occupancy"
"...896",75.6153704699733,73.5587124098842,77.3643346868097,2005,NA,"England","Bryophytes","Occupancy"
"...897",74.8527190577125,72.7908936955859,76.5965703964035,2006,NA,"England","Bryophytes","Occupancy"
"...898",74.0811712677461,72.0227325549077,75.7870706167571,2007,NA,"England","Bryophytes","Occupancy"
"...899",73.3639032532321,71.2647792880147,75.0279313417251,2008,NA,"England","Bryophytes","Occupancy"
"...900",72.6092736011368,70.5084176386353,74.1943724820659,2009,NA,"England","Bryophytes","Occupancy"
"...901",71.9064513810587,69.7520441078673,73.493617141377,2010,NA,"England","Bryophytes","Occupancy"
"...902",71.0953277357701,69.0138870187582,72.781438721511,2011,NA,"England","Bryophytes","Occupancy"
"...903",70.3519689524852,68.4444598175161,72.0903699549269,2012,NA,"England","Bryophytes","Occupancy"
"...904",69.6407173018198,67.7977870718955,71.3993880711556,2013,NA,"England","Bryophytes","Occupancy"
"...905",68.8611757171295,66.9302125917634,70.710115381055,2014,NA,"England","Bryophytes","Occupancy"
"...906",68.145243328572,66.0185670797939,69.9926086630423,2015,NA,"England","Bryophytes","Occupancy"
"...907",67.415564003364,65.179853742423,69.3232561194468,2016,NA,"England","Bryophytes","Occupancy"
"...908",66.6171383121782,64.3205182096629,68.6643188852845,2017,NA,"England","Bryophytes","Occupancy"
"...909",65.7758114633026,63.503335380002,67.9783763995188,2018,NA,"England","Bryophytes","Occupancy"
"...910",64.9530515370818,62.6182201406578,67.2924885157986,2019,NA,"England","Bryophytes","Occupancy"
"...911",100,93.3660415894907,108.366051887306,1970,NA,"Northern Ireland","Bryophytes","Occupancy"
"...912",98.9273310792995,92.204013864124,107.14644001913,1971,NA,"Northern Ireland","Bryophytes","Occupancy"
"...913",97.9264679395757,91.2774753122412,105.927719313942,1972,NA,"Northern Ireland","Bryophytes","Occupancy"
"...914",96.802413888625,90.3293910732388,104.710483880398,1973,NA,"Northern Ireland","Bryophytes","Occupancy"
"...915",95.6810485914044,89.0348008410952,103.46735161066,1974,NA,"Northern Ireland","Bryophytes","Occupancy"
"...916",94.6689362080644,87.7604562614227,102.224504912791,1975,NA,"Northern Ireland","Bryophytes","Occupancy"
"...917",93.5547080156089,86.9586540784034,100.97589891637,1976,NA,"Northern Ireland","Bryophytes","Occupancy"
"...918",92.3917561541867,86.179594354415,99.4149357295692,1977,NA,"Northern Ireland","Bryophytes","Occupancy"
"...919",91.1898171534181,85.2118540404046,97.8610974949272,1978,NA,"Northern Ireland","Bryophytes","Occupancy"
"...920",89.953870140969,84.4088748178464,96.4094331369649,1979,NA,"Northern Ireland","Bryophytes","Occupancy"
"...921",88.9113589197503,83.3657433953362,95.1746030716732,1980,NA,"Northern Ireland","Bryophytes","Occupancy"
"...922",87.8587589154995,82.1202541055097,93.9399723313464,1981,NA,"Northern Ireland","Bryophytes","Occupancy"
"...923",86.6909471827965,81.1196645170385,92.705559899314,1982,NA,"Northern Ireland","Bryophytes","Occupancy"
"...924",85.7315609859953,80.305218550248,91.4713847589067,1983,NA,"Northern Ireland","Bryophytes","Occupancy"
"...925",84.8279158735461,79.1877247319724,90.2374658934541,1984,NA,"Northern Ireland","Bryophytes","Occupancy"
"...926",83.7669394678561,78.1596313393482,89.0815323545173,1985,NA,"Northern Ireland","Bryophytes","Occupancy"
"...927",82.6227638637087,77.1871869120116,87.9312847882168,1986,NA,"Northern Ireland","Bryophytes","Occupancy"
"...928",81.4249185731806,76.2268257719248,86.7827771180404,1987,NA,"Northern Ireland","Bryophytes","Occupancy"
"...929",80.2891135848468,75.279280239527,85.8225801534212,1988,NA,"Northern Ireland","Bryophytes","Occupancy"
"...930",79.1971013455177,73.9718106558842,84.8775330166584,1989,NA,"Northern Ireland","Bryophytes","Occupancy"
"...931",78.0885015964489,72.5124249477233,83.4470784262424,1990,NA,"Northern Ireland","Bryophytes","Occupancy"
"...932",76.9839934244264,71.1303822781786,82.2395461084476,1991,NA,"Northern Ireland","Bryophytes","Occupancy"
"...933",75.9233777150926,70.2104523266568,81.0926593665694,1992,NA,"Northern Ireland","Bryophytes","Occupancy"
"...934",74.8151291442048,69.3098587740938,79.973364680706,1993,NA,"Northern Ireland","Bryophytes","Occupancy"
"...935",73.7284348111272,68.342474484612,78.8798951564694,1994,NA,"Northern Ireland","Bryophytes","Occupancy"
"...936",72.6272858439907,67.063236667847,77.790984852539,1995,NA,"Northern Ireland","Bryophytes","Occupancy"
"...937",71.50809632365,66.1762548691782,76.6858822298581,1996,NA,"Northern Ireland","Bryophytes","Occupancy"
"...938",70.2673560179732,65.3044701813934,75.5794013447485,1997,NA,"Northern Ireland","Bryophytes","Occupancy"
"...939",69.2790674540491,64.6786999835441,74.7454956155459,1998,NA,"Northern Ireland","Bryophytes","Occupancy"
"...940",68.0663515274985,63.5946506150646,73.7234593322711,1999,NA,"Northern Ireland","Bryophytes","Occupancy"
"...941",66.9524834247398,62.4050448474184,72.571549381994,2000,NA,"Northern Ireland","Bryophytes","Occupancy"
"...942",65.8312707480187,61.3040305819726,71.5960104126791,2001,NA,"Northern Ireland","Bryophytes","Occupancy"
"...943",64.7560308958859,59.9693301556011,70.794027349059,2002,NA,"Northern Ireland","Bryophytes","Occupancy"
"...944",63.6468969493995,58.4943932251736,69.9982349962678,2003,NA,"Northern Ireland","Bryophytes","Occupancy"
"...945",62.6157488971303,56.8059888982641,69.1931212677472,2004,NA,"Northern Ireland","Bryophytes","Occupancy"
"...946",61.5488033295136,54.8279110937207,68.3822218794077,2005,NA,"Northern Ireland","Bryophytes","Occupancy"
"...947",60.3384710062192,53.243226838379,67.5740162134646,2006,NA,"Northern Ireland","Bryophytes","Occupancy"
"...948",59.1744626625189,51.6893970451068,67.0217296253529,2007,NA,"Northern Ireland","Bryophytes","Occupancy"
"...949",58.0971427522931,49.9970858015018,66.6251877585091,2008,NA,"Northern Ireland","Bryophytes","Occupancy"
"...950",56.9486970008707,48.6036129341608,66.2464505601561,2009,NA,"Northern Ireland","Bryophytes","Occupancy"
"...951",55.6989550050463,47.1373501292706,65.8837375634447,2010,NA,"Northern Ireland","Bryophytes","Occupancy"
"...952",54.6889336052753,45.4062021096234,65.5352683015259,2011,NA,"Northern Ireland","Bryophytes","Occupancy"
"...953",53.555959061108,43.7850130840581,65.1606415759498,2012,NA,"Northern Ireland","Bryophytes","Occupancy"
"...954",52.5369029275792,42.1561708834507,64.4728769783573,2013,NA,"Northern Ireland","Bryophytes","Occupancy"
"...955",51.3178005662925,40.5209510369747,64.0514858245901,2014,NA,"Northern Ireland","Bryophytes","Occupancy"
"...956",50.1395753349525,38.8806290738039,64.259261939004,2015,NA,"Northern Ireland","Bryophytes","Occupancy"
"...957",49.1770880155487,37.2364805231119,63.9111078920312,2016,NA,"Northern Ireland","Bryophytes","Occupancy"
"...958",48.1072200837644,35.5897809140725,63.6716125266408,2017,NA,"Northern Ireland","Bryophytes","Occupancy"
"...959",46.9208866814559,33.9615753902733,63.4892913375307,2018,NA,"Northern Ireland","Bryophytes","Occupancy"
"...960",45.7344962699256,32.3434761130647,63.3623852362757,2019,NA,"Northern Ireland","Bryophytes","Occupancy"
"...961",100,76.6656196915182,123.385331153713,1970,NA,"Scotland","Bryophytes","Occupancy"
"...962",99.152795361217,76.9731068859797,122.115874390283,1971,NA,"Scotland","Bryophytes","Occupancy"
"...963",98.3692916079189,77.2787200014884,120.846847202563,1972,NA,"Scotland","Bryophytes","Occupancy"
"...964",97.6176873672832,77.5812096520753,119.578535974358,1973,NA,"Scotland","Bryophytes","Occupancy"
"...965",96.8674937119572,77.8793264517719,118.311227089476,1974,NA,"Scotland","Bryophytes","Occupancy"
"...966",96.2315291661599,78.1718210146092,117.045206931722,1975,NA,"Scotland","Bryophytes","Occupancy"
"...967",95.60296861429,78.4574439546185,115.780761884903,1976,NA,"Scotland","Bryophytes","Occupancy"
"...968",94.9740393996961,78.5865088486892,114.518178332825,1977,NA,"Scotland","Bryophytes","Occupancy"
"...969",94.3446848050363,78.5551459583479,113.257742659295,1978,NA,"Scotland","Bryophytes","Occupancy"
"...970",93.6924458630159,78.5205347422311,111.999741248118,1979,NA,"Scotland","Bryophytes","Occupancy"
"...971",92.908280710079,78.6047233142946,110.744460483102,1980,NA,"Scotland","Bryophytes","Occupancy"
"...972",92.2816095032078,78.5645192859608,109.492186748051,1981,NA,"Scotland","Bryophytes","Occupancy"
"...973",91.6241964970216,78.4150080366367,108.241658065183,1982,NA,"Scotland","Bryophytes","Occupancy"
"...974",90.8283503566637,78.2801663149804,106.852048912793,1983,NA,"Scotland","Bryophytes","Occupancy"
"...975",90.0115797176648,78.0947041260564,104.80091138198,1984,NA,"Scotland","Bryophytes","Occupancy"
"...976",89.2043966122454,78.0802010839457,102.790269194619,1985,NA,"Scotland","Bryophytes","Occupancy"
"...977",88.4074622496179,77.7616730055229,101.45327419017,1986,NA,"Scotland","Bryophytes","Occupancy"
"...978",87.6620677629672,77.5776000056915,100.300612687277,1987,NA,"Scotland","Bryophytes","Occupancy"
"...979",86.9741023875576,77.3897151101158,99.1786731850138,1988,NA,"Scotland","Bryophytes","Occupancy"
"...980",86.2933897318236,77.2026806734906,97.8232601716511,1989,NA,"Scotland","Bryophytes","Occupancy"
"...981",85.4998806843338,77.0365357050763,96.646330981938,1990,NA,"Scotland","Bryophytes","Occupancy"
"...982",84.9515203755212,77.1810365883845,95.4697718212978,1991,NA,"Scotland","Bryophytes","Occupancy"
"...983",84.2103529740537,77.3606359935352,94.2936007399294,1992,NA,"Scotland","Bryophytes","Occupancy"
"...984",83.5616223770587,77.3001005339446,93.1178357880315,1993,NA,"Scotland","Bryophytes","Occupancy"
"...985",83.0473626534531,77.0450365950095,91.9292956068982,1994,NA,"Scotland","Bryophytes","Occupancy"
"...986",82.4080882942363,76.9598433428817,90.7409284839558,1995,NA,"Scotland","Bryophytes","Occupancy"
"...987",81.7157409046561,76.8512615484613,89.5533263794502,1996,NA,"Scotland","Bryophytes","Occupancy"
"...988",81.1361103340147,76.6802579123213,88.3665192941046,1997,NA,"Scotland","Bryophytes","Occupancy"
"...989",80.4550849537404,76.3486425212432,87.1651555609453,1998,NA,"Scotland","Bryophytes","Occupancy"
"...990",79.7046131755531,75.9342183941936,86.0102615615453,1999,NA,"Scotland","Bryophytes","Occupancy"
"...991",79.0452928019981,75.4952593265508,84.8351246137322,2000,NA,"Scotland","Bryophytes","Occupancy"
"...992",78.5764487338856,74.7550359311468,83.6607328320568,2001,NA,"Scotland","Bryophytes","Occupancy"
"...993",78.0337007567139,74.2556836822209,82.4871091520642,2002,NA,"Scotland","Bryophytes","Occupancy"
"...994",77.3943862128237,73.774693511194,81.3142420982698,2003,NA,"Scotland","Bryophytes","Occupancy"
"...995",76.7464687082993,73.3041629987859,80.3272408721261,2004,NA,"Scotland","Bryophytes","Occupancy"
"...996",76.0470183601238,72.8845404080073,79.2858988734084,2005,NA,"Scotland","Bryophytes","Occupancy"
"...997",75.4052703000634,72.5095976092852,78.1740629169589,2006,NA,"Scotland","Bryophytes","Occupancy"
"...998",74.9054527018566,72.1142008518968,77.2570698424248,2007,NA,"Scotland","Bryophytes","Occupancy"
"...999",74.2410319642655,71.6310939315434,76.6761877764309,2008,NA,"Scotland","Bryophytes","Occupancy"
"...1000",73.7138950218032,71.0786445379414,76.1572942246274,2009,NA,"Scotland","Bryophytes","Occupancy"
"...1001",72.9903809818576,70.2834155545604,75.7571295270599,2010,NA,"Scotland","Bryophytes","Occupancy"
"...1002",72.4303048777631,69.5032646841362,75.2927624721973,2011,NA,"Scotland","Bryophytes","Occupancy"
"...1003",71.8475490781726,68.7234267447613,74.8746301663846,2012,NA,"Scotland","Bryophytes","Occupancy"
"...1004",71.2322729079354,67.8545833690428,74.5409849715353,2013,NA,"Scotland","Bryophytes","Occupancy"
"...1005",70.6697590592699,66.7599800848088,74.3603425646802,2014,NA,"Scotland","Bryophytes","Occupancy"
"...1006",70.0605138817175,65.7814870207569,74.2338045341114,2015,NA,"Scotland","Bryophytes","Occupancy"
"...1007",69.4361947051924,64.6921607300666,74.0596284782987,2016,NA,"Scotland","Bryophytes","Occupancy"
"...1008",68.7594985560234,63.6656126127543,73.7760006147546,2017,NA,"Scotland","Bryophytes","Occupancy"
"...1009",68.1389758742326,62.6469693916147,73.4872754593927,2018,NA,"Scotland","Bryophytes","Occupancy"
"...1010",67.5875645608367,61.5132512472632,73.1980316167696,2019,NA,"Scotland","Bryophytes","Occupancy"
"...1011",100,95.6793100185133,104.447150261566,1970,NA,"Wales","Bryophytes","Occupancy"
"...1012",100.668185852424,96.4697880925453,104.911667225826,1971,NA,"Wales","Bryophytes","Occupancy"
"...1013",101.233025406712,97.3087495206301,105.493084271965,1972,NA,"Wales","Bryophytes","Occupancy"
"...1014",101.774325356897,98.05637739922,105.923595676673,1973,NA,"Wales","Bryophytes","Occupancy"
"...1015",102.219726305064,98.8073037707607,106.302537587189,1974,NA,"Wales","Bryophytes","Occupancy"
"...1016",102.65884700624,99.4514127971523,106.431744244606,1975,NA,"Wales","Bryophytes","Occupancy"
"...1017",103.291214048871,100.203005478433,107.061405716347,1976,NA,"Wales","Bryophytes","Occupancy"
"...1018",103.858191065456,100.83687027556,107.696542534511,1977,NA,"Wales","Bryophytes","Occupancy"
"...1019",104.452816368527,101.193230154061,108.324114715744,1978,NA,"Wales","Bryophytes","Occupancy"
"...1020",105.018242632025,101.538829936677,108.929343446203,1979,NA,"Wales","Bryophytes","Occupancy"
"...1021",105.582879955678,101.826032077621,109.505137678781,1980,NA,"Wales","Bryophytes","Occupancy"
"...1022",105.953213646292,102.019673257752,110.061582359666,1981,NA,"Wales","Bryophytes","Occupancy"
"...1023",106.39121693518,102.459908946175,110.614283794405,1982,NA,"Wales","Bryophytes","Occupancy"
"...1024",106.651870592563,102.689282544307,111.11957526324,1983,NA,"Wales","Bryophytes","Occupancy"
"...1025",106.829288345664,103.242040780714,111.678824677436,1984,NA,"Wales","Bryophytes","Occupancy"
"...1026",107.198569538408,103.336978568764,112.221151902043,1985,NA,"Wales","Bryophytes","Occupancy"
"...1027",107.599053959081,103.564026897924,112.619734139073,1986,NA,"Wales","Bryophytes","Occupancy"
"...1028",108.031303658177,103.78642532852,112.990080933972,1987,NA,"Wales","Bryophytes","Occupancy"
"...1029",108.519121568554,104.005375633828,113.443078818005,1988,NA,"Wales","Bryophytes","Occupancy"
"...1030",108.90445966039,104.218364892483,113.97766118509,1989,NA,"Wales","Bryophytes","Occupancy"
"...1031",109.256108991339,104.419891032831,114.460052511415,1990,NA,"Wales","Bryophytes","Occupancy"
"...1032",109.642114814372,104.523752497555,114.887576333352,1991,NA,"Wales","Bryophytes","Occupancy"
"...1033",109.968706747033,104.620822968185,115.257556187271,1992,NA,"Wales","Bryophytes","Occupancy"
"...1034",110.138263032701,104.710786584531,115.529701276849,1993,NA,"Wales","Bryophytes","Occupancy"
"...1035",110.206114067877,104.793327486402,115.677092419201,1994,NA,"Wales","Bryophytes","Occupancy"
"...1036",110.278767049411,104.868129813608,115.761459133563,1995,NA,"Wales","Bryophytes","Occupancy"
"...1037",110.333807370366,104.934877705959,115.781462063521,1996,NA,"Wales","Bryophytes","Occupancy"
"...1038",110.344158872686,104.993255303264,115.735204654083,1997,NA,"Wales","Bryophytes","Occupancy"
"...1039",110.436328750629,105.042946745333,115.692884860624,1998,NA,"Wales","Bryophytes","Occupancy"
"...1040",110.395369145328,105.083636171974,115.518592669644,1999,NA,"Wales","Bryophytes","Occupancy"
"...1041",110.257868031045,105.115007722999,115.265741944672,2000,NA,"Wales","Bryophytes","Occupancy"
"...1042",110.14075389133,105.136745538217,114.922450507694,2001,NA,"Wales","Bryophytes","Occupancy"
"...1043",109.944208644622,105.112088095299,114.604245282978,2002,NA,"Wales","Bryophytes","Occupancy"
"...1044",109.705207121612,104.987383432364,114.294466411084,2003,NA,"Wales","Bryophytes","Occupancy"
"...1045",109.4923399812,104.847256358973,113.939336138172,2004,NA,"Wales","Bryophytes","Occupancy"
"...1046",109.189741367585,104.575665319065,113.507865163193,2005,NA,"Wales","Bryophytes","Occupancy"
"...1047",108.699098496266,104.344399638069,113.014266162905,2006,NA,"Wales","Bryophytes","Occupancy"
"...1048",108.33495487964,104.25046894962,112.362088212105,2007,NA,"Wales","Bryophytes","Occupancy"
"...1049",108.016459683945,104.134985063591,111.749899286093,2008,NA,"Wales","Bryophytes","Occupancy"
"...1050",107.531415580576,103.941784598947,111.226909116779,2009,NA,"Wales","Bryophytes","Occupancy"
"...1051",107.159676183298,103.749785641162,110.508852737386,2010,NA,"Wales","Bryophytes","Occupancy"
"...1052",106.805272957171,103.506953758925,109.884821338774,2011,NA,"Wales","Bryophytes","Occupancy"
"...1053",106.505549370066,103.080935107067,109.446997781629,2012,NA,"Wales","Bryophytes","Occupancy"
"...1054",106.058119475259,102.553906107744,109.22982379437,2013,NA,"Wales","Bryophytes","Occupancy"
"...1055",105.430997868388,101.99927395634,108.999561856463,2014,NA,"Wales","Bryophytes","Occupancy"
"...1056",104.91198341853,101.297937496371,108.753825432707,2015,NA,"Wales","Bryophytes","Occupancy"
"...1057",104.413508590073,100.478649537073,108.405188519036,2016,NA,"Wales","Bryophytes","Occupancy"
"...1058",103.827386081195,99.3437730623777,108.269589592308,2017,NA,"Wales","Bryophytes","Occupancy"
"...1059",103.332317064976,98.3361681748287,108.033992653366,2018,NA,"Wales","Bryophytes","Occupancy"
"...1060",102.752721116813,97.309229360527,107.794110401403,2019,NA,"Wales","Bryophytes","Occupancy"
"...1061",100,98.5659784273153,101.559587392308,1970,NA,"Britain","Vascular plants","Occupancy"
"...1062",99.6153892034103,98.1369401803381,101.116706672146,1971,NA,"Britain","Vascular plants","Occupancy"
"...1063",99.267140650021,97.7154107351597,100.668127009157,1972,NA,"Britain","Vascular plants","Occupancy"
"...1064",98.8658370992144,97.302121166716,100.287982483938,1973,NA,"Britain","Vascular plants","Occupancy"
"...1065",98.5285926872023,96.9654377017633,99.9215620299915,1974,NA,"Britain","Vascular plants","Occupancy"
"...1066",98.1694233106541,96.6680120550105,99.5551415761787,1975,NA,"Britain","Vascular plants","Occupancy"
"...1067",97.8043977667343,96.2600187833609,99.1887211225053,1976,NA,"Britain","Vascular plants","Occupancy"
"...1068",97.4659469423925,95.8263471020749,98.8223006689761,1977,NA,"Britain","Vascular plants","Occupancy"
"...1069",97.1209236109478,95.3992111453618,98.4558802155972,1978,NA,"Britain","Vascular plants","Occupancy"
"...1070",96.7897868611523,94.9788485759331,98.080729129719,1979,NA,"Britain","Vascular plants","Occupancy"
"...1071",96.4345750605911,94.5970069317269,97.693811677986,1980,NA,"Britain","Vascular plants","Occupancy"
"...1072",96.0729943006479,94.2577676596665,97.2865630636695,1981,NA,"Britain","Vascular plants","Occupancy"
"...1073",95.7102588369137,93.924901084053,96.9012810557419,1982,NA,"Britain","Vascular plants","Occupancy"
"...1074",95.3516750327052,93.5986095127098,96.5343802653071,1983,NA,"Britain","Vascular plants","Occupancy"
"...1075",94.971278537462,93.2790952534605,96.1478537538966,1984,NA,"Britain","Vascular plants","Occupancy"
"...1076",94.6118592246007,92.9665606141291,95.7608289667663,1985,NA,"Britain","Vascular plants","Occupancy"
"...1077",94.2526431731599,92.6612079025391,95.3684599035014,1986,NA,"Britain","Vascular plants","Occupancy"
"...1078",93.8844199607271,92.3632394265142,94.9768766550934,1987,NA,"Britain","Vascular plants","Occupancy"
"...1079",93.5169237045795,92.0185139540128,94.6017257502205,1988,NA,"Britain","Vascular plants","Occupancy"
"...1080",93.1640117690038,91.6357818241435,94.2175436358993,1989,NA,"Britain","Vascular plants","Occupancy"
"...1081",92.8150946315908,91.2689147229567,93.8467811386928,1990,NA,"Britain","Vascular plants","Occupancy"
"...1082",92.4865332619081,90.9978739492778,93.4810093883253,1991,NA,"Britain","Vascular plants","Occupancy"
"...1083",92.1487399474717,90.7084675683484,93.11523763841,1992,NA,"Britain","Vascular plants","Occupancy"
"...1084",91.8051410368532,90.4378415675806,92.749465888958,1993,NA,"Britain","Vascular plants","Occupancy"
"...1085",91.4460666075471,90.1768266473608,92.3836941399754,1994,NA,"Britain","Vascular plants","Occupancy"
"...1086",91.1013191457044,89.9253741753551,92.0179223914489,1995,NA,"Britain","Vascular plants","Occupancy"
"...1087",90.7598525141519,89.6617938594583,91.6521506433603,1996,NA,"Britain","Vascular plants","Occupancy"
"...1088",90.4241512509468,89.3633286634387,91.292621210512,1997,NA,"Britain","Vascular plants","Occupancy"
"...1089",90.1175575453326,89.069699706623,90.9452820748524,1998,NA,"Britain","Vascular plants","Occupancy"
"...1090",89.7951125006066,88.7806894173543,90.5531200745197,1999,NA,"Britain","Vascular plants","Occupancy"
"...1091",89.4893461510686,88.4954221081193,90.2053768324641,2000,NA,"Britain","Vascular plants","Occupancy"
"...1092",89.1691799779319,88.1980650603334,89.8964318510457,2001,NA,"Britain","Vascular plants","Occupancy"
"...1093",88.8762519183203,87.9191334208801,89.6199785306323,2002,NA,"Britain","Vascular plants","Occupancy"
"...1094",88.5652372932778,87.6105292752837,89.2908696618611,2003,NA,"Britain","Vascular plants","Occupancy"
